id,corporate_no,name,name_norm,kura_name,prefecture,city,address,founded_year,website,category,description,description_generated,status,confidence,source_id,evidence,created_at,updated_at,latitude,longitude,founding_year,visitation_allowed,shop_available
1848,,株式会社駿河酒造場,駿河酒造場,,静岡県,静岡市駿河区,静岡市駿河区西脇25-1,2010,https://tenkou.base.ec/,sake,静岡県静岡市駿河区に位置する株式会社駿河酒造場は、平成22年（2010年）に創業しました。静岡酵母や伝統酵母を使い、低温発酵・低音貯蔵などにこだわった、静岡の気候のような穏やかな香りと味わいのミディアムテイスト。about FEATURE すべてのクラスで全量大吟醸造りに用いる袋取り樽しぼりの贅沢仕上げ。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：株式会社駿河酒造場 / 住　所：静岡市駿河区西脇25-1 / 創　業：平成22年（2010年,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9672,138.3816,2010,0,0
1849,,静岡平喜酒造株式会社,静岡平喜酒造,,静岡県,静岡市駿河区,静岡市駿河区丸子新田1-1,2011,http://shizuokahirakishuzo.com/,sake,静岡県静岡市駿河区に位置する静岡平喜酒造株式会社は、平成23年（2011年）に創業しました。そのわずかな酒は杜氏の伝統技術に加え、空調設備やサーマルタンクなど 近代技術による品質管理を徹底することで丁寧に醸しております。しかしながら、酒造場は複数箇所に分散してしまい、当時の技術や設備環境からも、静岡の温暖な気候下における酒造業は非常に難しい挑戦だったのです。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：静岡平喜酒造株式会社 / 住　所：静岡市駿河区丸子新田1-1 / 創　業：平成23年（201,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9689,138.3847,2011,0,0
1850,,富士錦酒造株式会社,富士錦酒造,,静岡県,富士宮市,富士宮市上柚野532,1688,http://www.fujinishiki.com/,sake,静岡県富士宮市に蔵を構える富士錦酒造株式会社は、元禄元年（1688年）創業の歴史を誇る老舗酒蔵です。富士の柔らかな涌き水 富士の麓にある富士錦酒造では、元禄年間の創業以来、富士山の柔らかな湧き水を仕込み水として使用しています。硬度“32”の非常に柔らかな軟水となって、柚野の里へ湧き出て来たその豊かな水から三百年間培われた伝承技法を駆使してお酒を醸し、皆様からより愛される蔵元を目指して美味しい清酒の醸造に励んでいます。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：富士錦酒造株式会社 / 住　所：富士宮市上柚野532 / 創　業：元禄元年（1688年） /,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9706,138.3878,1688,0,0
1851,,青島酒造株式会社,青島酒造,,静岡県,藤枝市,藤枝市上青島246,1868,https://www.saketime.com/breweries/1851,sake,静岡県藤枝市に蔵を構える青島酒造株式会社は、明治元年（1868年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な富士山・南アルプス・大井川伏流水（軟水）を使用し、能登杜氏・静岡杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：青島酒造株式会社 / 住　所：藤枝市上青島246 / 創　業：明治元年（1868年） / 銘,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9723,138.3909,1868,0,0
1852,,御殿場石川酒造株式会社,御殿場石川酒造,,静岡県,御殿場市,御殿場市印野1388-37,2019,https://www.gotembaishikawashuzo.com/,sake,静岡県御殿場市に位置する御殿場石川酒造株式会社は、令和元年（2019年）に創業しました。日本酒の長い歴史と伝統を大切にしながらも、令和に歩み出した酒蔵らしく、柔軟な発想とアイデアを持ち味に形にとらわれない酒造りに挑みます。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：御殿場石川酒造株式会社 / 住　所：御殿場市印野1388-37 / 創　業：令和元年（201,2026-07-05 12:09:11,2026-08-02 06:37:42,34.974,138.374,2019,0,0
1853,,株式会社土井酒造場,土井酒造場,,静岡県,掛川市,掛川市小貫633,1872,https://kaiun-sake.com/,sake,静岡県掛川市に蔵を構える株式会社土井酒造場は、明治5年（1872年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な富士山・南アルプス・大井川伏流水（軟水）を使用し、能登杜氏・静岡杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,kumiai_shizuoka_detail,社　名：株式会社土井酒造場 / 住　所：掛川市小貫633 / 創　業：明治5年（1872年） / 銘,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9757,138.3771,1872,0,0
1854,,遠州山中酒造株式会社,遠州山中酒造,,静岡県,掛川市,掛川市横須賀61,1789,https://aoitenka.jp,sake,静岡県掛川市に蔵を構える遠州山中酒造株式会社は、寛政元年（1789年）創業の歴史を誇る老舗酒蔵です。両神社のご神紋は二葉葵（フタバアオイ）であり、祭礼の際、関係者は葵を身につけたり、家屋に飾ったりし、その伝統は今に受け継がれています。私どもの酒蔵がある遠州は徳川300年の歴史にゆかりの深い地であり、これにあやかり代表銘柄に葵の名を戴いております。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：遠州山中酒造株式会社 / 住　所：掛川市横須賀61 / 創　業：寛政元年（1789年） / ,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9774,138.3802,1789,0,0
1855,,初亀醸造株式会社,初亀醸造,,静岡県,藤枝市,藤枝市岡部町岡部744,1636,https://www.hatsukame.jp/,sake,静岡県藤枝市に蔵を構える初亀醸造株式会社は、寛永13年（1636年）創業の歴史を誇る老舗酒蔵です。Online Shop 初亀醸造のお酒　ラインナップ 1636年に「足名屋」として創業、静岡で最も古い酒蔵の一つ。銘柄『初亀』は「初日のように光り輝き、亀のように末永く栄える」願いから名付けられました。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：初亀醸造株式会社 / 住　所：藤枝市岡部町岡部744 / 創　業：寛永12年（1636年） ,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9791,138.3833,1636,0,0
1856,,杉井酒造,杉井酒造,,静岡県,藤枝市,藤枝市小石川町4-6-4,1842,http://suginishiki.com/,sake,静岡県藤枝市に蔵を構える杉井酒造は、天保13年（1842年）創業の歴史を誇る老舗酒蔵です。一度に大量の洗米が可能なため、本醸造等大型の仕込みの時に利用します。やる事自体は家庭でお米を炊く事と同じで簡単ですが、すし職人が炊いたお米が、適度な硬さと柔らかさを持つように、満足のいくお酒を造るためには酒造りにおいても職人としての技が必要になります。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：杉井酒造 / 住　所：藤枝市小石川町4-6-4 / 創　業：天保13年（1842年） / 銘,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9808,138.3864,1842,0,0
1857,,國香酒造株式会社,國香酒造,,静岡県,袋井市,袋井市山田537,1848,,sake,静岡県袋井市に蔵を構える國香酒造株式会社は、嘉永元年（1848年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な富士山・南アルプス・大井川伏流水（軟水）を使用し、能登杜氏・静岡杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：國香酒造株式会社 / 住　所：袋井市山田537 / 創　業：嘉永元年（1848年） / 銘柄,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9825,138.3895,1848,0,0
1858,,牧野酒造合資会社,牧野酒造,,静岡県,富士宮市,富士宮市下条1037,1743,http://makino-shuzo.com/,sake,静岡県富士宮市に蔵を構える牧野酒造合資会社は、寛保3年（1743年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な富士山・南アルプス・大井川伏流水（軟水）を使用し、能登杜氏・静岡杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：牧野酒造合資会社 / 住　所：富士宮市下条1037 / 創　業：寛保3年（1743年） / ,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9842,138.3926,1743,0,0
1859,,富士高砂酒造株式会社,富士高砂酒造,,静岡県,富士宮市,富士宮市宝町9-25,1830,http://fuji-takasago.com/,sake,静岡県富士宮市に蔵を構える富士高砂酒造株式会社は、天保元年（1830年）創業の歴史を誇る老舗酒蔵です。以来、ひと時も休むことなく、100年かけて自然の濾過を施された富士山伏流水と、能登杜氏の伝承技術で日本酒を醸しております。能の中には「松は緑」を謳うものが多くあり、特に謡曲「高砂」の相生の松、松は緑に感した初代正吉が「高砂」の銘を戴いたと言われています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：富士高砂酒造株式会社 / 住　所：富士宮市宝町9-25 / 創　業：天保元年（1830年） ,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9659,138.3757,1830,0,0
1860,,富士正酒造株式会社,富士正酒造,,静岡県,富士宮市,富士宮市根原450-1,1866,http://www.fujimasa-sake.com/,sake,静岡県富士宮市に蔵を構える富士正酒造株式会社は、慶応2年（1866年）創業の歴史を誇る老舗酒蔵です。Knowing fujimasa富士正を知る 富士正酒造は慶応2年（1866年）創業。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：富士正酒造株式会社 / 住　所：富士宮市根原450-1 / 創　業：慶応2年（1866年） ,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9676,138.3788,1866,0,0
1861,,英君酒造株式会社,英君酒造,,静岡県,静岡市清水区,静岡市清水区由比入山2152,1881,http://eikun.co.jp,sake,静岡県静岡市清水区に蔵を構える英君酒造株式会社は、明治14年（1881年）創業の歴史を誇る老舗酒蔵です。吟醸香をまとった食中酒 現代にも愛される酒造りに 伝統の静岡酵母と現代の技術を掛け合わせ 製造工程のご案内をしています。夜間作業撤廃の為に導入されたロボットですが、思い通りの品質の高い麹を製麹することが難しく、現在はステンレス製の箱だけを使用し蔵人の手造りで製麹しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_shizuoka_detail,社　名：英君酒造株式会社 / 住　所：静岡市清水区由比入山2152 / 創　業：明治14年（1881,2026-07-05 12:09:11,2026-08-02 06:37:42,34.9693,138.3819,1881,0,0
